Parameters:
num_ants = 20
num_iterations = 125
alpha = 0.9
beta = 1.3
rho = 0.15
Q = 25

Execution 1:
Best Solution: [0, 6, 4, 12, 3, 17, 15, 10, 8, 13, 19, 1, 2, 7, 11, 5, 16, 18, 14, 9]
Cost: 2922
Execution Time: 1.4223902225494385 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
117, 2922, 1157, 0.0, 3888.8, 4807
118, 2922, 1157, 0.0, 4072.35, 5015
119, 2922, 1157, 0.0, 3864.25, 5288
120, 2922, 1157, 0.0, 3897.85, 4766
121, 2922, 1157, 0.0, 3790.4, 4597
122, 2922, 1157, 0.0, 4042.2, 5179
123, 2922, 1157, 0.0, 4070.7, 4872
124, 2922, 1157, 0.0, 4165.35, 5561
125, 2922, 1157, 0.0, 3801.7, 4425

Execution 5:
Best Solution: [0, 6, 4, 12, 3, 17, 15, 10, 8, 13, 19, 1, 2, 7, 11, 5, 16, 18, 14, 9]
Cost: 2922
Execution Time: 1.4103329181671143 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
1, 5348, 1157, 0.0, 6980.1, 9159
2, 5348, 1157, 0.0, 6739.65, 8312
3, 5297, 1157, 0.0, 6803.8, 8563
4, 4656, 1157, 0.0, 6390.25, 9019
5, 4623, 1157, 0.0, 6475.15, 8251
6, 4623, 1157, 0.0, 6600.7, 8067
7, 4315, 1157, 0.0, 6643.95, 8661
8, 4315, 1157, 0.0, 6515.1, 8229
9, 4315, 1157, 0.0, 6714.6, 8134
10, 4315, 1157, 0.0, 6376.1, 7714
11, 4315, 1157, 0.0, 6260.2, 7413
12, 4315, 1157, 0.0, 6045.8, 8709
13, 4315, 1157, 0.0, 6074.8, 7909
14, 4315, 1157, 0.0, 5954.25, 7091
15, 4315, 1157, 0.0, 6100.5, 9125
16, 4179, 1157, 0.0, 6421.95, 8398
17, 4179, 1157, 0.0, 5665.25, 6819
18, 4179, 1157, 0.0, 6025.2, 7772
19, 4179, 1157, 0.0, 5988.9, 8268
20, 4143, 1157, 0.0, 5773.35, 7377
21, 4143, 1157, 0.0, 5529.55, 6786
22, 4143, 1157, 0.0, 5794.4, 7924
23, 3560, 1157, 0.0, 5041.6, 6919
24, 3560, 1157, 0.0, 5442.15, 6875
25, 3560, 1157, 0.0, 5302.5, 7045
26, 3560, 1157, 0.0, 5046.95, 6145
27, 3560, 1157, 0.0, 4773.45, 5851
28, 3560, 1157, 0.0, 4924.45, 6684
29, 3560, 1157, 0.0, 4935.05, 6467
30, 3560, 1157, 0.0, 4761.95, 6209
31, 3560, 1157, 0.0, 5127.55, 6979
32, 3500, 1157, 0.0, 4843.6, 7006
33, 3500, 1157, 0.0, 4773.3, 6057
34, 3500, 1157, 0.0, 4722.0, 5910
35, 3500, 1157, 0.0, 4751.3, 6223
36, 3500, 1157, 0.0, 4624.45, 5882
37, 3500, 1157, 0.0, 4624.25, 6133
38, 3500, 1157, 0.0, 4668.95, 5699
39, 3461, 1157, 0.0, 4575.2, 5704
40, 3410, 1157, 0.0, 4742.85, 6234
41, 3410, 1157, 0.0, 4598.3, 6497
42, 3410, 1157, 0.0, 4496.1, 6690
43, 3410, 1157, 0.0, 4655.55, 5872
44, 3410, 1157, 0.0, 4632.8, 5756
45, 3410, 1157, 0.0, 4436.0, 5402
46, 3239, 1157, 0.0, 4357.2, 5233
47, 3108, 1157, 0.0, 4446.7, 5923
48, 3097, 1157, 0.0, 4302.75, 6293
49, 3097, 1157, 0.0, 4314.45, 5687
50, 3097, 1157, 0.0, 4403.25, 5911
51, 3097, 1157, 0.0, 4325.85, 5789
52, 3097, 1157, 0.0, 4397.65, 5925
53, 2967, 1157, 0.0, 4098.7, 6003
54, 2966, 1157, 0.0, 4232.0, 5677
55, 2966, 1157, 0.0, 4092.55, 5578
56, 2966, 1157, 0.0, 4489.85, 5587
57, 2966, 1157, 0.0, 4613.8, 6395
58, 2966, 1157, 0.0, 4315.05, 6601
59, 2966, 1157, 0.0, 4259.25, 5253
60, 2966, 1157, 0.0, 4412.65, 5693
61, 2966, 1157, 0.0, 4354.45, 5629
62, 2966, 1157, 0.0, 4319.4, 5626
63, 2966, 1157, 0.0, 4301.65, 5716
64, 2966, 1157, 0.0, 4144.15, 5184
65, 2966, 1157, 0.0, 4156.75, 5000
66, 2966, 1157, 0.0, 4302.6, 5671
67, 2966, 1157, 0.0, 4163.6, 5787
68, 2966, 1157, 0.0, 4280.05, 5180
69, 2966, 1157, 0.0, 4409.1, 6312
70, 2966, 1157, 0.0, 4252.4, 5521
71, 2966, 1157, 0.0, 4308.7, 5955
72, 2966, 1157, 0.0, 4059.2, 5375
73, 2966, 1157, 0.0, 4182.5, 5139
74, 2966, 1157, 0.0, 4182.05, 5692
75, 2966, 1157, 0.0, 4196.25, 5778
76, 2966, 1157, 0.0, 3839.1, 5607
77, 2966, 1157, 0.0, 4231.8, 5641
78, 2966, 1157, 0.0, 4115.45, 5558
79, 2966, 1157, 0.0, 4021.8, 5960
80, 2966, 1157, 0.0, 4179.45, 6052
81, 2966, 1157, 0.0, 4213.5, 5621
82, 2966, 1157, 0.0, 4235.45, 5381
83, 2966, 1157, 0.0, 4208.3, 5515
84, 2966, 1157, 0.0, 4075.1, 5278
85, 2966, 1157, 0.0, 4259.65, 5255
86, 2966, 1157, 0.0, 4017.7, 5666
87, 2966, 1157, 0.0, 4006.7, 4604
88, 2966, 1157, 0.0, 3922.0, 5151
89, 2966, 1157, 0.0, 4124.85, 5294
90, 2966, 1157, 0.0, 4073.85, 5498
91, 2966, 1157, 0.0, 3930.85, 4881
92, 2966, 1157, 0.0, 3972.7, 4811
93, 2966, 1157, 0.0, 3875.5, 5729
94, 2922, 1157, 0.0, 4036.0, 5146
95, 2922, 1157, 0.0, 3948.2, 5411
96, 2922, 1157, 0.0, 4115.05, 5258
97, 2922, 1157, 0.0, 3918.55, 5413
98, 2922, 1157, 0.0, 4206.55, 5355
99, 2922, 1157, 0.0, 3842.6, 6037
100, 2922, 1157, 0.0, 4014.35, 5105
101, 2922, 1157, 0.0, 3785.35, 4836
102, 2922, 1157, 0.0, 3976.1, 5719
103, 2922, 1157, 0.0, 4069.1, 5426
104, 2922, 1157, 0.0, 3776.6, 6003
105, 2922, 1157, 0.0, 4114.6, 5268
106, 2922, 1157, 0.0, 3941.65, 5248
107, 2922, 1157, 0.0, 4123.2, 5656
108, 2922, 1157, 0.0, 4033.7, 5111
109, 2922, 1157, 0.0, 3883.45, 5138
110, 2922, 1157, 0.0, 4109.4, 5399
111, 2922, 1157, 0.0, 4260.2, 7067
112, 2922, 1157, 0.0, 4024.85, 5764
113, 2922, 1157, 0.0, 4109.3, 5451
114, 2922, 1157, 0.0, 4025.7, 5526
115, 2922, 1157, 0.0, 4205.4, 5663
116, 2922, 1157, 0.0, 3973.25, 5101
117, 2922, 1157, 0.0, 3905.75, 5114
118, 2922, 1157, 0.0, 4041.85, 4577
119, 2922, 1157, 0.0, 4036.5, 4919
120, 2922, 1157, 0.0, 4347.95, 5330
121, 2922, 1157, 0.0, 4298.25, 5515
122, 2922, 1157, 0.0, 3921.55, 5256
123, 2922, 1157, 0.0, 4098.4, 5460
124, 2922, 1157, 0.0, 4064.45, 5034
125, 2922, 1157, 0.0, 3963.6, 5280

Execution 6:
Best Solution: [0, 6, 4, 12, 3, 17, 15, 10, 8, 13, 19, 1, 2, 7, 11, 5, 16, 18, 14, 9]
Cost: 2922
Execution Time: 1.4148101806640625 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
1, 4964, 1157, 0.0, 6657.05, 9095
2, 4964, 1157, 0.0, 6434.4, 7700
3, 4408, 1157, 0.0, 6654.85, 8786
4, 4408, 1157, 0.0, 7092.35, 8350
5, 4408, 1157, 0.0, 7002.9, 9098
6, 4408, 1157, 0.0, 6504.95, 8607
7, 4408, 1157, 0.0, 6445.05, 7514
8, 4408, 1157, 0.0, 6784.4, 8739
9, 4408, 1157, 0.0, 6784.05, 8298
10, 4408, 1157, 0.0, 7114.8, 8373
11, 4177, 1157, 0.0, 6562.15, 8534
12, 4177, 1157, 0.0, 6509.4, 8429
13, 4177, 1157, 0.0, 6329.7, 8038
14, 4177, 1157, 0.0, 6516.35, 7922
15, 4177, 1157, 0.0, 6282.5, 8208
16, 3537, 1157, 0.0, 6035.3, 7759
17, 3537, 1157, 0.0, 5926.0, 7328
18, 3537, 1157, 0.0, 5831.5, 7189
19, 3537, 1157, 0.0, 6112.6, 7708
20, 3537, 1157, 0.0, 5839.95, 7294
21, 3537, 1157, 0.0, 5263.95, 6341
22, 3390, 1157, 0.0, 5754.85, 7985
23, 3390, 1157, 0.0, 6005.65, 7871
24, 3390, 1157, 0.0, 5463.7, 7608
25, 3390, 1157, 0.0, 5277.4, 7690
26, 3390, 1157, 0.0, 5310.15, 6530
27, 3390, 1157, 0.0, 5227.1, 6582
28, 3390, 1157, 0.0, 4999.6, 6308
29, 3390, 1157, 0.0, 5094.05, 7244
30, 3390, 1157, 0.0, 4880.5, 6527
31, 3390, 1157, 0.0, 5044.85, 6340
32, 3390, 1157, 0.0, 5081.3, 6051
33, 3329, 1157, 0.0, 4562.3, 5841
34, 3329, 1157, 0.0, 4969.9, 5965
35, 3329, 1157, 0.0, 4691.9, 5528
36, 3329, 1157, 0.0, 4755.5, 5675
37, 3329, 1157, 0.0, 4814.65, 7130
38, 2997, 1157, 0.0, 4605.5, 6206
39, 2997, 1157, 0.0, 4757.3, 6358
40, 2997, 1157, 0.0, 4565.4, 5660
41, 2997, 1157, 0.0, 4408.15, 5421
42, 2997, 1157, 0.0, 4739.2, 6081
43, 2997, 1157, 0.0, 4863.4, 6411
44, 2997, 1157, 0.0, 4398.05, 6097
45, 2997, 1157, 0.0, 4628.05, 5458
46, 2997, 1157, 0.0, 4514.15, 5953
47, 2997, 1157, 0.0, 4534.75, 5303
48, 2997, 1157, 0.0, 4485.75, 5982
49, 2997, 1157, 0.0, 4718.7, 5892
50, 2997, 1157, 0.0, 4639.95, 5681
51, 2997, 1157, 0.0, 4325.0, 5625
52, 2997, 1157, 0.0, 4368.95, 6788
53, 2997, 1157, 0.0, 4423.75, 5970
54, 2997, 1157, 0.0, 4360.3, 5669
55, 2997, 1157, 0.0, 4065.05, 5334
56, 2997, 1157, 0.0, 4708.55, 6613
57, 2997, 1157, 0.0, 4285.55, 5280
58, 2997, 1157, 0.0, 4636.15, 6397
59, 2997, 1157, 0.0, 4325.6, 5196
60, 2997, 1157, 0.0, 4416.85, 6393
61, 2997, 1157, 0.0, 4317.45, 5186
62, 2997, 1157, 0.0, 4525.5, 5656
63, 2997, 1157, 0.0, 4311.2, 5822
64, 2997, 1157, 0.0, 4372.45, 5281
65, 2997, 1157, 0.0, 4371.2, 5820
66, 2997, 1157, 0.0, 4429.05, 5932
67, 2997, 1157, 0.0, 4542.45, 5426
68, 2997, 1157, 0.0, 4288.8, 5802
69, 2997, 1157, 0.0, 4267.5, 5442
70, 2997, 1157, 0.0, 4166.25, 4902
71, 2997, 1157, 0.0, 4015.75, 5167
72, 2997, 1157, 0.0, 4037.15, 5598
73, 2997, 1157, 0.0, 4295.45, 5132
74, 2997, 1157, 0.0, 4335.4, 5559
75, 2997, 1157, 0.0, 4271.35, 5398
76, 2997, 1157, 0.0, 4190.1, 6014
77, 2997, 1157, 0.0, 4176.6, 5295
78, 2997, 1157, 0.0, 4448.4, 5816
79, 2997, 1157, 0.0, 4491.4, 5468
80, 2997, 1157, 0.0, 4196.8, 5018
81, 2997, 1157, 0.0, 4212.6, 5439
82, 2997, 1157, 0.0, 4077.3, 5278
83, 2997, 1157, 0.0, 4130.9, 5364
84, 2997, 1157, 0.0, 4356.65, 5871
85, 2997, 1157, 0.0, 4055.1, 4845
86, 2997, 1157, 0.0, 4138.85, 5501
87, 2997, 1157, 0.0, 4055.4, 5185
88, 2997, 1157, 0.0, 4218.95, 5105
89, 2997, 1157, 0.0, 4520.25, 5717
90, 2997, 1157, 0.0, 4349.15, 5529
91, 2997, 1157, 0.0, 4322.15, 5292
92, 2997, 1157, 0.0, 4180.9, 5257
93, 2997, 1157, 0.0, 4062.6, 5432
94, 2997, 1157, 0.0, 4200.1, 5568
95, 2997, 1157, 0.0, 4213.4, 5257
96, 2997, 1157, 0.0, 4059.75, 5510
97, 2997, 1157, 0.0, 4172.95, 5929
98, 2997, 1157, 0.0, 4271.7, 5567
99, 2997, 1157, 0.0, 4009.15, 5644
100, 2997, 1157, 0.0, 4169.8, 5277
101, 2997, 1157, 0.0, 4067.9, 5340
102, 2997, 1157, 0.0, 4344.0, 5777
103, 2997, 1157, 0.0, 4246.8, 5808
104, 2997, 1157, 0.0, 3976.55, 5052
105, 2966, 1157, 0.0, 3969.2, 5937
106, 2966, 1157, 0.0, 4179.25, 5396
107, 2966, 1157, 0.0, 4244.45, 5556
108, 2966, 1157, 0.0, 4276.55, 5630
109, 2922, 1157, 0.0, 3877.45, 4856
110, 2922, 1157, 0.0, 4123.55, 5273
111, 2922, 1157, 0.0, 3888.65, 4601
112, 2922, 1157, 0.0, 4087.65, 5031
113, 2922, 1157, 0.0, 3921.3, 5557
114, 2922, 1157, 0.0, 4054.95, 5847
115, 2922, 1157, 0.0, 4189.95, 4917
116, 2922, 1157, 0.0, 4220.55, 5528
117, 2922, 1157, 0.0, 3932.6, 4859
118, 2922, 1157, 0.0, 4126.65, 5164
119, 2922, 1157, 0.0, 3966.65, 4987
120, 2922, 1157, 0.0, 3975.25, 5273
121, 2922, 1157, 0.0, 3789.05, 4649
122, 2922, 1157, 0.0, 4073.45, 5272
123, 2922, 1157, 0.0, 4188.5, 5418
124, 2922, 1157, 0.0, 4175.8, 5633
125, 2922, 1157, 0.0, 4207.2, 5019

Execution 7:
Best Solution: [0, 6, 4, 12, 3, 17, 15, 10, 8, 13, 19, 1, 2, 7, 11, 5, 16, 18, 14, 9]
Cost: 2922
Execution Time: 1.4284591674804688 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
1, 5158, 1157, 0.0, 7083.75, 10269
2, 4838, 1157, 0.0, 6591.25, 8179
3, 4695, 1157, 0.0, 6222.5, 7712
4, 4695, 1157, 0.0, 6673.95, 8589
5, 4695, 1157, 0.0, 6161.1, 8311
6, 4695, 1157, 0.0, 6557.05, 8418
7, 4695, 1157, 0.0, 7018.0, 8882
8, 4272, 1157, 0.0, 6536.25, 8652
9, 4272, 1157, 0.0, 6385.3, 9564
10, 4272, 1157, 0.0, 6164.45, 7896
11, 4272, 1157, 0.0, 6318.3, 7895
12, 4272, 1157, 0.0, 6595.7, 10235
13, 4272, 1157, 0.0, 6296.8, 7710
14, 4272, 1157, 0.0, 6205.5, 7952
15, 3698, 1157, 0.0, 5930.0, 7644
16, 3698, 1157, 0.0, 6010.3, 8155
17, 3698, 1157, 0.0, 6132.5, 8179
18, 3698, 1157, 0.0, 5863.55, 8436
19, 3698, 1157, 0.0, 5867.55, 9103
20, 3698, 1157, 0.0, 6000.3, 8226
21, 3698, 1157, 0.0, 5577.2, 6999
22, 3698, 1157, 0.0, 5584.85, 7210
23, 3540, 1157, 0.0, 5493.8, 6990
24, 3407, 1157, 0.0, 5220.0, 6657
25, 3407, 1157, 0.0, 5352.7, 7014
26, 3407, 1157, 0.0, 5600.05, 8040
27, 3407, 1157, 0.0, 5200.55, 6384
28, 3407, 1157, 0.0, 5281.95, 7649
29, 3407, 1157, 0.0, 4925.5, 5758
30, 3407, 1157, 0.0, 5128.05, 6428
31, 3407, 1157, 0.0, 4981.5, 6038
32, 3407, 1157, 0.0, 4964.85, 6888
33, 3407, 1157, 0.0, 5052.65, 7583
34, 3407, 1157, 0.0, 4899.95, 7205
35, 3407, 1157, 0.0, 4835.65, 5927
36, 3364, 1157, 0.0, 4529.4, 6176
37, 3364, 1157, 0.0, 4722.5, 6814
38, 3364, 1157, 0.0, 4431.9, 6440
39, 3045, 1157, 0.0, 4692.75, 6504
40, 3045, 1157, 0.0, 4757.15, 6079
41, 3045, 1157, 0.0, 4455.9, 5481
42, 3045, 1157, 0.0, 4701.9, 5571
43, 3045, 1157, 0.0, 4948.6, 6685
44, 3045, 1157, 0.0, 4292.85, 5512
45, 3045, 1157, 0.0, 4641.15, 6223
46, 3045, 1157, 0.0, 4482.55, 6082
47, 3045, 1157, 0.0, 4490.5, 5726
48, 3045, 1157, 0.0, 4212.25, 5927
49, 3045, 1157, 0.0, 4714.95, 5647
50, 3045, 1157, 0.0, 4057.6, 5682
51, 3045, 1157, 0.0, 4410.95, 5894
52, 3045, 1157, 0.0, 4710.3, 6882
53, 3045, 1157, 0.0, 4584.1, 5963
54, 3045, 1157, 0.0, 4328.45, 5567
55, 3045, 1157, 0.0, 4209.0, 5519
56, 3045, 1157, 0.0, 4561.45, 5910
57, 3045, 1157, 0.0, 4420.55, 5697
58, 3045, 1157, 0.0, 4227.85, 6272
59, 3045, 1157, 0.0, 4587.55, 5881
60, 3045, 1157, 0.0, 4461.05, 5189
61, 3045, 1157, 0.0, 4255.05, 5023
62, 3045, 1157, 0.0, 4249.85, 6339
63, 2966, 1157, 0.0, 4296.0, 5365
64, 2966, 1157, 0.0, 4429.65, 5463
65, 2966, 1157, 0.0, 4193.3, 5858
66, 2966, 1157, 0.0, 4253.5, 5927
67, 2966, 1157, 0.0, 4458.65, 6281
68, 2966, 1157, 0.0, 4493.9, 6961
69, 2966, 1157, 0.0, 4412.65, 5633
70, 2966, 1157, 0.0, 4334.35, 5971
71, 2966, 1157, 0.0, 4236.25, 5771
72, 2966, 1157, 0.0, 4165.05, 4965
73, 2966, 1157, 0.0, 4036.8, 5334
74, 2966, 1157, 0.0, 4364.6, 5299
75, 2966, 1157, 0.0, 4370.55, 6278
76, 2922, 1157, 0.0, 4129.9, 5669
77, 2922, 1157, 0.0, 3945.55, 4919
78, 2922, 1157, 0.0, 4264.6, 5504
79, 2922, 1157, 0.0, 4199.75, 5565
80, 2922, 1157, 0.0, 4199.9, 5491
81, 2922, 1157, 0.0, 4232.85, 5488
82, 2922, 1157, 0.0, 4110.9, 5745
83, 2922, 1157, 0.0, 4223.25, 5942
84, 2922, 1157, 0.0, 3849.7, 5037
85, 2922, 1157, 0.0, 4036.85, 5840
86, 2922, 1157, 0.0, 4114.7, 5365
87, 2922, 1157, 0.0, 3892.0, 5319
88, 2922, 1157, 0.0, 3952.05, 4790
89, 2922, 1157, 0.0, 4201.65, 5438
90, 2922, 1157, 0.0, 4100.3, 5440
91, 2922, 1157, 0.0, 4145.75, 5386
92, 2922, 1157, 0.0, 4037.55, 5745
93, 2922, 1157, 0.0, 4214.85, 5544
94, 2922, 1157, 0.0, 3934.3, 4942
95, 2922, 1157, 0.0, 4079.7, 5363
96, 2922, 1157, 0.0, 4056.8, 6543
97, 2922, 1157, 0.0, 4146.75, 5835
98, 2922, 1157, 0.0, 4166.95, 5932
99, 2922, 1157, 0.0, 4176.9, 5748
100, 2922, 1157, 0.0, 3994.85, 4998
101, 2922, 1157, 0.0, 3957.1, 5266
102, 2922, 1157, 0.0, 3967.45, 5580
103, 2922, 1157, 0.0, 4095.45, 5105
104, 2922, 1157, 0.0, 3859.55, 5101
105, 2922, 1157, 0.0, 4063.7, 5241
106, 2922, 1157, 0.0, 4343.7, 6314
107, 2922, 1157, 0.0, 4097.75, 4918
108, 2922, 1157, 0.0, 4021.45, 5408
109, 2922, 1157, 0.0, 4104.9, 5492
110, 2922, 1157, 0.0, 4315.9, 5191
111, 2922, 1157, 0.0, 4155.85, 5191
112, 2922, 1157, 0.0, 3945.3, 5155
113, 2922, 1157, 0.0, 4144.15, 5297
114, 2922, 1157, 0.0, 4115.1, 5613
115, 2922, 1157, 0.0, 4107.7, 5544
116, 2922, 1157, 0.0, 4100.95, 5882
117, 2922, 1157, 0.0, 3963.5, 4782
118, 2922, 1157, 0.0, 3902.65, 5594
119, 2922, 1157, 0.0, 4004.3, 5191
120, 2922, 1157, 0.0, 4013.3, 4944
121, 2922, 1157, 0.0, 3858.3, 5317
122, 2922, 1157, 0.0, 3981.75, 6702
123, 2922, 1157, 0.0, 4113.9, 5230
124, 2922, 1157, 0.0, 3973.9, 5400
125, 2922, 1157, 0.0, 4118.65, 4912

Execution 8:
Best Solution: [0, 6, 4, 12, 3, 16, 18, 14, 15, 10, 8, 13, 19, 1, 2, 7, 11, 17, 5, 9]
Cost: 2964
Execution Time: 1.420335054397583 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
1, 4850, 1157, 0.0, 6534.75, 8108
2, 4850, 1157, 0.0, 6884.2, 8848
3, 4521, 1157, 0.0, 6443.65, 7796
4, 4521, 1157, 0.0, 7074.95, 10023
5, 4521, 1157, 0.0, 6520.35, 9301
6, 4208, 1157, 0.0, 6697.3, 8003
7, 4208, 1157, 0.0, 6883.75, 8485
8, 4208, 1157, 0.0, 6552.15, 9728
9, 4208, 1157, 0.0, 6738.5, 8519
10, 4208, 1157, 0.0, 6867.35, 9705
11, 4208, 1157, 0.0, 6434.9, 8642
12, 4208, 1157, 0.0, 6519.3, 8205
13, 4208, 1157, 0.0, 6414.1, 9547
14, 3964, 1157, 0.0, 6329.65, 8845
15, 3964, 1157, 0.0, 5946.9, 7668
16, 3964, 1157, 0.0, 6551.4, 8884
17, 3964, 1157, 0.0, 6263.2, 7262
18, 3808, 1157, 0.0, 5860.15, 8142
19, 3808, 1157, 0.0, 6016.55, 7784
20, 3808, 1157, 0.0, 5615.3, 7153
21, 3808, 1157, 0.0, 5416.35, 6450
22, 3808, 1157, 0.0, 5782.7, 8414
23, 3808, 1157, 0.0, 5631.55, 7720
24, 3808, 1157, 0.0, 5462.8, 6849
25, 3649, 1157, 0.0, 5385.55, 7463
26, 3649, 1157, 0.0, 5116.8, 6218
27, 3649, 1157, 0.0, 4971.75, 7164
28, 3649, 1157, 0.0, 4991.5, 6573
29, 3649, 1157, 0.0, 5190.3, 7043
30, 3649, 1157, 0.0, 5049.5, 7348
31, 3353, 1157, 0.0, 4893.45, 6442
32, 3321, 1157, 0.0, 4905.35, 6692
33, 3321, 1157, 0.0, 4809.15, 6015
34, 3321, 1157, 0.0, 4825.8, 5959
35, 3163, 1157, 0.0, 4549.75, 6261
36, 3163, 1157, 0.0, 4642.1, 6226
37, 3163, 1157, 0.0, 4452.6, 5749
38, 3056, 1157, 0.0, 4480.35, 6578
39, 3056, 1157, 0.0, 4410.7, 5532
40, 3056, 1157, 0.0, 4588.25, 6425
41, 3056, 1157, 0.0, 4517.25, 5623
42, 3056, 1157, 0.0, 4497.4, 6174
43, 3056, 1157, 0.0, 4518.8, 5773
44, 3056, 1157, 0.0, 4495.1, 5563
45, 3056, 1157, 0.0, 4441.0, 5519
46, 3056, 1157, 0.0, 4412.95, 5724
47, 3056, 1157, 0.0, 4460.8, 5720
48, 3056, 1157, 0.0, 4500.5, 6026
49, 3056, 1157, 0.0, 4182.25, 5179
50, 3056, 1157, 0.0, 4330.4, 6953
51, 3056, 1157, 0.0, 4587.45, 6364
52, 3056, 1157, 0.0, 4653.9, 5938
53, 3056, 1157, 0.0, 4665.55, 6157
54, 3056, 1157, 0.0, 4390.65, 5861
55, 3056, 1157, 0.0, 4469.25, 5401
56, 3056, 1157, 0.0, 4237.55, 6021
57, 3056, 1157, 0.0, 4386.15, 6513
58, 3056, 1157, 0.0, 4503.8, 5718
59, 3056, 1157, 0.0, 4566.75, 6249
60, 3056, 1157, 0.0, 4439.55, 6332
61, 3056, 1157, 0.0, 4167.0, 5398
62, 3056, 1157, 0.0, 4308.1, 5861
63, 3056, 1157, 0.0, 4120.35, 4972
64, 3056, 1157, 0.0, 4396.8, 5338
65, 3056, 1157, 0.0, 4072.4, 4797
66, 3056, 1157, 0.0, 4267.25, 5581
67, 2966, 1157, 0.0, 4065.0, 5030
68, 2966, 1157, 0.0, 4158.1, 5334
69, 2966, 1157, 0.0, 4421.85, 6040
70, 2966, 1157, 0.0, 4013.6, 4672
71, 2966, 1157, 0.0, 4146.4, 5334
72, 2966, 1157, 0.0, 4215.4, 5404
73, 2966, 1157, 0.0, 4176.35, 5209
74, 2966, 1157, 0.0, 4362.2, 5506
75, 2966, 1157, 0.0, 4241.95, 6137
76, 2966, 1157, 0.0, 4156.85, 5409
77, 2966, 1157, 0.0, 4257.2, 5622
78, 2966, 1157, 0.0, 4029.7, 5399
79, 2966, 1157, 0.0, 4503.45, 6152
80, 2966, 1157, 0.0, 4266.9, 5210
81, 2966, 1157, 0.0, 4270.25, 5235
82, 2966, 1157, 0.0, 4167.9, 4932
83, 2966, 1157, 0.0, 4259.8, 5593
84, 2966, 1157, 0.0, 4427.0, 5796
85, 2966, 1157, 0.0, 4295.35, 5503
86, 2966, 1157, 0.0, 4314.7, 5463
87, 2966, 1157, 0.0, 4160.7, 6325
88, 2966, 1157, 0.0, 3829.5, 4820
89, 2966, 1157, 0.0, 4309.95, 5456
90, 2966, 1157, 0.0, 4151.05, 5225
91, 2966, 1157, 0.0, 4282.1, 4881
92, 2966, 1157, 0.0, 4156.9, 5579
93, 2966, 1157, 0.0, 4509.05, 6633
94, 2966, 1157, 0.0, 4156.35, 5313
95, 2966, 1157, 0.0, 4122.7, 5445
96, 2966, 1157, 0.0, 4111.75, 5513
97, 2966, 1157, 0.0, 4173.0, 4963
98, 2966, 1157, 0.0, 4332.9, 6011
99, 2966, 1157, 0.0, 4085.1, 5254
100, 2966, 1157, 0.0, 4309.8, 5680
101, 2966, 1157, 0.0, 3984.5, 5134
102, 2966, 1157, 0.0, 4114.65, 5855
103, 2966, 1157, 0.0, 4091.4, 5659
104, 2966, 1157, 0.0, 4150.3, 5013
105, 2966, 1157, 0.0, 4129.45, 5074
106, 2966, 1157, 0.0, 3943.15, 4857
107, 2966, 1157, 0.0, 4179.35, 5282
108, 2966, 1157, 0.0, 4047.3, 5544
109, 2966, 1157, 0.0, 4408.95, 6005
110, 2966, 1157, 0.0, 4256.15, 5614
111, 2966, 1157, 0.0, 3953.55, 5229
112, 2966, 1157, 0.0, 3970.05, 4973
113, 2966, 1157, 0.0, 4107.85, 5308
114, 2966, 1157, 0.0, 4064.8, 5129
115, 2966, 1157, 0.0, 4174.1, 5260
116, 2966, 1157, 0.0, 4147.2, 6211
117, 2964, 1157, 0.0, 4119.2, 5300
118, 2964, 1157, 0.0, 4169.85, 5055
119, 2964, 1157, 0.0, 3798.6, 4695
120, 2964, 1157, 0.0, 4246.65, 5364
121, 2964, 1157, 0.0, 3891.05, 5562
122, 2964, 1157, 0.0, 4194.75, 6215
123, 2964, 1157, 0.0, 3968.75, 4948
124, 2964, 1157, 0.0, 4312.9, 6361
125, 2964, 1157, 0.0, 4150.85, 5407

Execution 9:
Best Solution: [0, 6, 4, 12, 3, 16, 18, 14, 15, 10, 7, 8, 13, 19, 1, 2, 17, 11, 5, 9]
Cost: 2860
Execution Time: 1.4233362674713135 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
1, 4062, 1157, 0.0, 6520.25, 9054
2, 4062, 1157, 0.0, 6799.1, 8347
3, 4062, 1157, 0.0, 6311.95, 8179
4, 4062, 1157, 0.0, 6678.95, 8084
5, 4062, 1157, 0.0, 6699.65, 8207
6, 4062, 1157, 0.0, 6416.4, 7869
7, 4062, 1157, 0.0, 6555.7, 8287
8, 4062, 1157, 0.0, 6455.6, 9174
9, 4062, 1157, 0.0, 6477.5, 7790
10, 4022, 1157, 0.0, 6194.6, 8047
11, 4022, 1157, 0.0, 6435.0, 7800
